Sample	posterior	likelihood	prior	treeLikelihood.H3N2	structuredCoalescent.t:H3N2	Ne.Hong_Kong	Ne.New_York	Ne.New_Zealand	b_migration.Hong_Kong_to_New_York	b_migration.Hong_Kong_to_New_Zealand	b_migration.New_York_to_Hong_Kong	b_migration.New_York_to_New_Zealand	b_migration.New_Zealand_to_Hong_Kong	b_migration.New_Zealand_to_New_York	clockRate.c:H3N2	kappa.s:H3N2	gammaShape.s:H3N2
770000	-1947.491688725164	-1907.955135779226	-39.53655294593806	-1907.955135779226	-35.35212002901975	1.104029	2.468990	0.638261	0.619211	0.454735	1.254250	0.014930	0.659470	0.022041	0.005111385376060424	4.216622967110045	2.363344945646234
772500	-1951.5993597309193	-1907.0564314971537	-44.542928233765736	-1907.0564314971537	-31.88508404917938	0.500304	9.056926	0.395729	0.268151	0.709298	2.063726	0.003358	1.355402	0.768993	0.0047033259694729355	4.717771612148477	2.1508095012770854
775000	-1940.9418470615888	-1904.089187924924	-36.85265913666477	-1904.089187924924	-33.760993335361576	0.457470	1.029503	0.965909	1.018931	0.646518	0.019587	0.014154	0.219284	1.658792	0.005035370931058144	6.75044478633442	2.1508095012770854
777500	-1958.6188223247075	-1914.0254132953528	-44.59340902935462	-1914.0254132953528	-37.98137111601387	0.417491	1.089227	1.253205	0.576098	2.979986	0.663207	0.447198	0.784985	1.621872	0.004920009105753793	4.591570880502779	2.1508095012770854
780000	-1945.1362148199557	-1911.44816296715	-33.688051852805835	-1911.44816296715	-29.928609245847305	0.299290	2.899917	0.387602	0.411580	0.305541	1.660336	0.027097	0.245688	1.326817	0.004915800448291346	4.591570880502779	1.5541398120396819
782500	-1941.7690579107136	-1906.1333012319794	-35.635756678734104	-1906.1333012319794	-27.194925415302723	0.369517	6.532124	0.210429	0.604250	0.707532	0.857625	0.057462	0.045862	1.372234	0.004772519401156294	9.468392230349176	1.060846860353079
785000	-1941.7353828016176	-1903.1664150739005	-38.56896772771713	-1903.1664150739005	-33.39128447678139	0.294788	4.236287	0.397940	0.815060	0.208750	0.792907	0.135494	0.267369	1.677822	0.004917310483752172	10.1218004192602	0.9497048581778206
787500	-1947.4576550423121	-1905.7080691679048	-41.74958587440735	-1905.7080691679048	-33.430338221474884	0.462934	2.393115	0.390495	1.282706	0.358832	1.019705	0.415336	1.625410	2.328530	0.004766042716809757	4.945985921278955	0.9497048581778206
790000	-1942.028658409574	-1908.2470686195647	-33.781589790009406	-1908.2470686195647	-27.832155661308235	0.512643	5.543464	0.599895	1.344198	0.761993	2.258789	0.231885	0.360030	0.528458	0.004872798673475377	3.8741872232969734	0.2992988867697762
792500	-1945.0078363468444	-1909.1149711426676	-35.89286520417691	-1909.1149711426676	-30.2944179669519	0.325610	1.741718	1.212684	0.429646	1.275638	2.950975	0.352607	0.182973	0.694474	0.004852518460382641	6.473812388801706	0.4806770283352421
795000	-1947.0226070477368	-1911.5809479222949	-35.441659125441866	-1911.5809479222949	-34.05400572872518	0.995655	0.363327	0.517034	0.043212	0.791836	1.099659	0.132251	0.996548	1.190343	0.005035691731057659	5.638418834682466	0.5090127545364938
797500	-1947.3342075553114	-1905.4138262631943	-41.920381292117106	-1905.4138262631943	-37.76494362974307	1.314819	0.603886	0.837847	0.407981	0.885125	0.384844	0.295409	1.866263	0.663321	0.004789067972472389	5.5844613185128456	0.1618031573797191
800000	-1959.5796217567397	-1911.726434114543	-47.85318764219667	-1911.726434114543	-43.26559016215132	0.963920	2.403644	1.474820	0.323697	0.916063	0.791270	0.615913	0.623321	0.650265	0.0051476787276979975	5.5844613185128456	0.39376869033007467
802500	-1944.2732403482503	-1901.2610112215134	-43.0122291267368	-1901.2610112215134	-37.487561078166564	0.942043	0.473381	0.393291	0.101562	1.358671	1.298976	0.710237	0.919413	4.519964	0.004948542209160522	4.63794389804726	0.2742431227217021
805000	-1950.2555272884065	-1908.2853490903283	-41.97017819807828	-1908.2853490903283	-36.07350972066002	0.545554	0.961177	0.840637	0.062559	1.189742	0.145674	2.009532	1.042183	4.473692	0.005012672493305756	4.910260858660794	0.2742431227217021
807500	-1958.2264131468198	-1910.3421270209042	-47.884286125915615	-1910.3421270209042	-39.526981426671234	1.086803	1.769766	0.267135	0.302125	1.617982	1.006188	1.638519	0.639328	3.434729	0.005207604965311951	3.322157103575833	0.370766318702335
810000	-1953.0161305078682	-1906.4827796381996	-46.533350869668624	-1906.4827796381996	-32.32341798450466	1.236277	10.599334	0.297318	1.150222	2.988973	1.523983	2.211233	0.439617	3.107927	0.004885256170461432	2.9914472042425544	0.5187505940496646
812500	-1946.8996386224044	-1905.0068951229318	-41.892743499472516	-1905.0068951229318	-35.023414272141885	0.606076	1.361511	0.565056	0.844523	0.330482	1.761862	2.211783	1.303743	3.051762	0.004962935030615713	4.841430331301279	0.4322333625497805
815000	-1943.4386344718255	-1906.6577588776831	-36.78087559414229	-1906.6577588776831	-32.69326766711003	0.389872	1.969024	0.446909	1.997790	0.176751	1.071259	0.416551	0.366541	0.947424	0.005148252084488279	4.841430331301279	0.7933493495677834
817500	-1935.0311835101704	-1906.0189490558114	-29.012234454359124	-1906.0189490558114	-26.07599031787422	0.409541	1.512156	0.287708	2.257688	0.092329	0.908757	0.059538	0.359113	1.892398	0.004997854613282458	4.841430331301279	0.5398607848863743
820000	-1942.955289948679	-1910.4905574796253	-32.46473246905368	-1910.4905574796253	-25.086524681405216	3.778614	0.409188	0.380716	3.470150	0.045569	2.391321	0.012057	0.513708	1.302207	0.00510888630463393	4.841430331301279	0.5398607848863743
822500	-1952.3022223643684	-1908.8429041009413	-43.4593182634272	-1908.8429041009413	-38.613218168486476	1.099967	0.687952	0.184207	0.531365	0.020950	2.508773	0.263773	0.180135	2.592664	0.004902164588248874	4.976046332599021	1.4057787117470923
825000	-1943.807557524833	-1915.578598962441	-28.228958562392016	-1915.578598962441	-23.49169771085691	0.492039	1.395126	0.220527	0.970904	0.419846	1.386592	0.642107	0.319549	2.370598	0.004918621576029876	4.976046332599021	1.4057787117470923
827500	-1949.2357674771097	-1919.913338118782	-29.322429358327774	-1919.913338118782	-26.257662166438855	1.178383	0.909661	0.103292	0.200639	0.415962	1.605128	0.061930	0.734680	0.515756	0.005089628012199868	4.976046332599021	1.4057787117470923
830000	-1938.1116360616995	-1900.9937759618417	-37.11786009985791	-1900.9937759618417	-30.940402125191543	0.533812	5.592358	0.436423	1.188681	0.123139	2.218686	0.343301	0.616909	0.672921	0.00498626791133288	4.913784111883963	1.4057787117470923
832500	-1944.5260038456468	-1906.800470990897	-37.725532854749716	-1906.800470990897	-31.377876398350725	0.225291	0.937536	0.480019	2.279884	0.263431	1.755088	0.128063	1.500152	0.839359	0.005120325941628699	8.403761142085838	1.6207306016322311
835000	-1936.2844278111775	-1903.37193682299	-32.91249098818745	-1903.37193682299	-29.399781682117162	0.303515	2.495467	0.225722	1.940746	0.451034	2.280230	0.053583	0.182273	0.455911	0.00499495992397016	4.380159066413958	0.5198511100867299
837500	-1940.1379883172456	-1906.3505904523363	-33.78739786490937	-1906.3505904523363	-29.84741817549632	0.332388	3.039606	0.295529	1.075349	0.406890	1.582969	0.263425	0.251979	1.312993	0.00495572299955857	4.380159066413958	1.0321141156007494
840000	-1941.0920596430265	-1905.1806016566702	-35.91145798635614	-1905.1806016566702	-33.23118597382945	0.435900	0.941782	0.157498	1.033456	0.135963	0.841735	0.399904	0.250070	0.587319	0.005170171935817624	7.323259680537908	0.7549946966455184
842500	-1941.7730586771393	-1901.3714545062312	-40.40160417090814	-1901.3714545062312	-37.61864102535436	0.649103	1.310242	0.237884	2.462621	0.818548	0.230783	0.065748	0.615238	0.381966	0.004895811113763542	5.041590935993545	0.7549946966455184
845000	-1941.368977193761	-1901.7520247451648	-39.61695244859635	-1901.7520247451648	-36.294606144957385	1.932923	0.607471	1.128525	2.189270	0.246176	0.261085	0.026247	1.343709	0.430450	0.004904569735668824	5.041590935993545	0.3925465500750501
847500	-1950.2309603552576	-1904.4018979733494	-45.82906238190819	-1904.4018979733494	-42.129400129684875	5.116651	0.557842	0.534753	1.325195	0.528314	0.049249	0.005251	0.445806	0.406657	0.004853188972723523	5.041590935993545	0.3925465500750501
850000	-1942.8181110384437	-1908.8853939976434	-33.93271704080035	-1908.8853939976434	-31.75379194583117	1.512298	0.242703	0.914262	1.171098	0.370468	1.619259	0.260032	0.672490	0.038065	0.005063354123728304	5.136370681793958	0.4733535615164578
852500	-1943.6961025665298	-1903.0064202975427	-40.689682268987134	-1903.0064202975427	-38.602421799601956	0.898752	0.711673	0.345611	0.851815	0.308273	0.475137	1.254640	0.745181	0.629592	0.005055327298010105	6.810373250425348	0.7550803604086461
855000	-1947.4816600808726	-1909.8441815195947	-37.637478561277874	-1909.8441815195947	-31.928903325665654	0.684638	0.694165	0.867234	0.258488	0.047779	2.283800	2.658792	1.136332	0.373632	0.004953255628078415	7.260857407528762	1.6794223767197551
857500	-1941.6496150390983	-1904.8358326762948	-36.81378236280361	-1904.8358326762948	-32.08091166119076	0.194054	1.311807	0.319800	0.638387	0.117340	0.614110	1.609493	0.528591	0.845227	0.004905593423012561	7.260857407528762	2.5126000779409408
860000	-1941.6128954778292	-1906.148069662226	-35.464825815603234	-1906.148069662226	-30.389699625987202	1.286032	0.734090	0.532823	0.263434	0.209474	1.724534	1.635857	0.436767	0.933165	0.00501625963356409	7.462830309029488	2.324386481594601
862500	-1944.5440062767814	-1902.3085346415226	-42.23547163525891	-1902.3085346415226	-34.93746195825461	0.542584	0.981553	1.641287	0.734915	0.299687	1.959155	1.992174	0.704548	0.652747	0.004809043747490614	3.58582839337009	2.0472458202350174
865000	-1945.5608218509901	-1902.407746638744	-43.15307521224625	-1902.407746638744	-34.4472372979729	0.520510	1.326422	0.642532	0.633381	0.196636	2.986882	2.586915	0.432747	2.311113	0.004904440265151735	5.672269838339842	2.0472458202350174
867500	-1953.512529678999	-1911.6262766238772	-41.886253055121884	-1911.6262766238772	-33.663235038810036	1.776150	0.927827	0.510268	4.069965	1.034694	1.154332	0.337990	0.437779	2.538069	0.005086182643845352	5.672269838339842	0.5417201909903074
870000	-1948.593388773041	-1909.6715864651196	-38.921802307921325	-1909.6715864651196	-31.084494926683846	0.547260	2.207856	0.272407	1.062787	1.167157	2.627663	0.317184	0.835910	1.828556	0.004846428716070589	5.672269838339842	1.072928137028709
872500	-1940.284390792163	-1908.1059800301218	-32.17841076204129	-1908.1059800301218	-27.004974008067187	0.679943	1.374278	0.169910	0.279694	0.258511	0.937741	1.095157	1.602536	2.427990	0.0049495713061650515	5.672269838339842	1.072928137028709
875000	-1958.6168018620588	-1917.1963351818222	-41.42046668023658	-1917.1963351818222	-34.75125655622884	0.519926	5.112930	0.424489	0.376649	0.807846	1.066569	1.839402	0.977242	0.457100	0.004970228313814993	7.737877515014866	1.0630668626756317
877500	-1954.226005260539	-1914.1236340313371	-40.10237122920198	-1914.1236340313371	-31.871653030448616	0.401940	9.217861	1.059496	0.197331	0.802619	0.754266	1.589017	0.980522	0.189025	0.005114273215206293	6.6181913379020845	1.0630668626756317
880000	-1951.87101963931	-1905.4749094268875	-46.39611021242239	-1905.4749094268875	-37.9620502541895	0.223208	2.890100	1.413931	0.542892	0.651878	1.936510	1.226405	1.126296	1.386530	0.005147928795781213	6.6181913379020845	1.0630668626756317
882500	-1959.11523372452	-1903.5729391740213	-55.54229455049877	-1903.5729391740213	-39.57645760340201	1.866360	4.438776	0.072614	6.478132	1.264379	0.124344	0.252744	1.164840	1.522579	0.004822598920479522	9.624286318392894	0.9658979891464781
885000	-1951.6990981770682	-1901.346514521107	-50.352583655961084	-1901.346514521107	-40.2290654792513	1.066408	2.669902	0.736109	1.978441	2.923461	1.940147	1.490499	0.316963	0.820684	0.004836247558206527	4.109690428348125	0.9658979891464781
887500	-1953.8649192798243	-1908.2861154552265	-45.57880382459773	-1908.2861154552265	-40.3970865616219	1.021225	2.737402	0.529226	0.635986	0.059636	0.085484	1.960389	0.176627	1.138498	0.00490382619734274	3.753749800090431	2.5976490459655146
890000	-1950.2126022280345	-1909.3822305697145	-40.83037165832006	-1909.3822305697145	-34.794495077801905	1.132433	0.971948	1.030794	3.680521	0.467979	1.055710	0.037377	1.435971	0.115215	0.004959282934071079	3.753749800090431	2.061780764901051
892500	-1943.6079807048266	-1902.0462406117126	-41.561740093114004	-1902.0462406117126	-34.72172416711231	2.169947	0.585629	0.924249	2.635184	0.250859	1.693260	0.159948	2.174499	0.068316	0.005018734365940077	4.427296901892457	2.061780764901051
895000	-1945.7016321095093	-1904.9016800574755	-40.79995205203389	-1904.9016800574755	-32.000314460908406	1.627870	0.350445	1.562412	5.839867	0.025623	0.366704	0.335305	0.574113	0.333058	0.004909722899073433	4.866655446224529	2.9660639426448583
897500	-1945.4249058080584	-1906.6232728086295	-38.80163299942884	-1906.6232728086295	-33.40455973795259	0.405689	0.885652	1.046826	3.663025	0.966589	0.155363	0.084402	0.208097	1.293676	0.005028830466124441	4.866655446224529	2.2483786977105757
900000	-1940.4667383041497	-1901.8258234422503	-38.640914861899425	-1901.8258234422503	-36.266057182593116	0.460641	3.314089	0.232339	0.793849	0.410470	0.799017	0.074343	0.349691	0.442695	0.004920324128969142	4.866655446224529	0.8420519665270507
902500	-1937.9943946221777	-1902.340871575237	-35.65352304694052	-1902.340871575237	-31.698896232960102	0.477007	4.750264	0.553626	0.189353	0.323184	1.802777	0.180741	0.259025	0.570774	0.004866730293048468	4.365020131278914	0.6983647402365278
905000	-1934.0767732902593	-1907.7213378743065	-26.35543541595269	-1907.7213378743065	-22.922799390611242	0.450213	1.496488	0.434907	0.399064	0.979301	2.573102	0.382049	0.617818	1.273779	0.005024953216862177	4.365020131278914	0.5047115387264643
907500	-1936.98454183465	-1905.2532082961036	-31.731333538546384	-1905.2532082961036	-26.79192035364136	0.276325	1.145554	0.764508	0.533447	1.984166	3.247037	0.244949	0.820938	1.031837	0.005044965526303849	4.365020131278914	0.3694442340875814
910000	-1936.5620668589659	-1905.9202747238048	-30.64179213516106	-1905.9202747238048	-27.091742811052963	0.317437	1.573341	0.504112	2.081571	0.284437	0.884093	0.381561	0.418046	1.551887	0.005028651322676469	7.532003835483582	0.3319741901665679
912500	-1943.4981615495496	-1905.1084071770451	-38.38975437250449	-1905.1084071770451	-32.716829622078485	0.165490	2.177645	0.240436	3.371385	1.028201	1.852012	0.381149	0.249170	0.852874	0.004934377999773062	4.230460210539709	0.11981815085108476
915000	-1948.4064945600176	-1906.9748627534677	-41.431631806549795	-1906.9748627534677	-34.253545131200354	0.638693	0.563709	0.564560	3.371385	1.345121	3.559456	0.070434	0.798750	1.513283	0.005080902380669989	4.226876230512172	0.24611653399613492
917500	-1961.224837839994	-1913.6670587500466	-47.55777908994752	-1913.6670587500466	-36.43290062357614	0.806124	1.202022	0.972097	5.272436	1.345121	1.452254	0.228800	0.466768	4.941789	0.004922413888649477	3.648099106587617	0.20658799743562017
920000	-1956.4373190855601	-1911.6541916027763	-44.783127482783755	-1911.6541916027763	-36.62947100936742	1.698579	0.611123	0.417050	6.109591	0.522293	1.409550	0.016907	0.230611	2.730297	0.0050018727111708775	4.5100161781526795	0.13160560861926573
922500	-1942.476431206622	-1903.8246125021838	-38.65181870443816	-1903.8246125021838	-35.17533583102403	2.350448	0.385571	0.544993	1.956703	0.750288	1.459760	0.144802	0.528189	0.617117	0.005053520876077674	4.765291197375568	0.30858931575248605
925000	-1951.665770225407	-1910.7841332944035	-40.881636931003314	-1910.7841332944035	-35.160670544965434	0.528305	0.294572	1.021876	2.823166	0.744842	2.248638	0.800561	0.128961	0.607764	0.004816877644659073	4.765291197375568	0.30858931575248605
927500	-1950.4718708305315	-1906.4253594255786	-44.046511404953	-1906.4253594255786	-36.367549949416755	13.459350	0.532837	1.269784	3.009777	0.203051	0.224403	0.323432	0.012019	0.082765	0.0049162393970467715	5.057085271667914	0.3062963166653459
930000	-1954.0923447230005	-1912.4123910658939	-41.67995365710653	-1912.4123910658939	-37.395274106661645	6.643326	0.616214	0.758988	1.246276	0.473864	0.238579	0.624485	0.025652	1.103996	0.0049692991836351496	5.057085271667914	0.09129579752434706
932500	-1953.2705399240817	-1909.791923172309	-43.478616751772726	-1909.791923172309	-34.455333757799266	1.571111	1.053181	0.543236	7.477658	0.085229	2.466424	0.589955	0.006211	0.685496	0.005017225155127066	5.057085271667914	0.16290477786057855
935000	-1947.016025352591	-1910.548608867755	-36.46741648483594	-1910.548608867755	-36.24887715272243	0.879168	0.762490	2.205363	0.715565	0.083201	0.321235	0.236984	0.011077	0.686575	0.005016339099584127	5.057085271667914	0.0501868277813279
937500	-1942.3420342709733	-1915.1740664522013	-27.167967818772052	-1915.1740664522013	-23.079367329551157	0.264867	3.910017	0.532832	0.298877	0.296252	1.053062	0.697164	0.093893	1.856856	0.0051396390932909805	5.057085271667914	0.0501868277813279
940000	-1928.9425142935847	-1903.0936983736617	-25.848815919922977	-1903.0936983736617	-23.69970138839418	0.301447	1.714364	0.246558	1.663148	0.172825	1.528918	0.467079	0.199583	0.729531	0.005015144293248814	3.938832710390026	0.5699426450652167
942500	-1949.4222845478632	-1908.3988943708005	-41.0233901770627	-1908.3988943708005	-38.563214761059406	2.624148	0.594950	0.264327	1.770380	0.392199	0.492467	0.506489	0.219969	0.777794	0.005046522851546444	3.938832710390026	0.5699426450652167
945000	-1936.3452316371431	-1909.6757340556746	-26.66949758146859	-1909.6757340556746	-25.161928220110735	0.809681	0.394035	0.115980	0.118141	0.342563	1.331084	0.208184	0.293093	0.756027	0.005121456846451302	6.99012376827587	0.403651729686266
947500	-1940.6689623900984	-1908.528458135127	-32.14050425497126	-1908.528458135127	-28.79424527711814	0.602014	0.839407	0.346678	0.359712	0.072383	0.772241	2.369105	0.948454	2.073724	0.004913550289255325	4.852707417999827	0.11913780675533586
